id,author,average_word_length,standard_deviation_of_word_length,vocabulary_richness_measures,K_vocabulary_richness,R_vocabulary_richness,C_vocabulary_richness,H_vocabulary_richness,S_vocabulary_richness,k_vocabulary_richness,LN_vocabulary_richness,entropy,average_word_length,stddev_of_word_length,total_number_of_characters,frequency_of_alpha_characters,frequency_of_uppercase_characters,frequency_of_lowercase_characters,frequency_of_special_characters,frequency_of_digital_characters,frequency_of_whitespace_character,alpha_chars_ratio,uppercase_chars_ratio,lowercase_chars_ratio,special_chars_ratio,digital_chars_ratio,whitespace_chars_ratio,total_number_of_sentences,average_number_of_words_per_sentence,frequency_of_noun,frequency_of_proper_noun,frequency_of_pronoun,frequency_of_ordinal_adjectives,frequency_of_comparative_adjectives,frequency_of_superlative_adjectives,frequency_of_adverbs,frequency_of_comparative_adverbs,frequency_of_superlative_adverbs,frequency_of_modal_auxiliary,frequency_of_base_form_verb,frequency_of_past_verb,frequency_of_present_participle_verb,frequency_of_past_participle_verb,frequency_of_particle,frequency_of_wh_words,frequency_of_conjunction,frequency_of_numerical_word,frequency_of_determiner,frequency_of_existential_there,frequency_of_existential_to,frequency_of_preposition,frequency_of_genitive_marker,frequency_of_quotation,frequency_of_comma,frequency_of_terminator,total_number_of_words,total_number_of_distinct_words
803,Charles_Dickens,4.43243,0.0435604,0.395367,96.1226,14.2277,0.870513,716.627,0.125,3.16765,-0.139542,546.742,4.43243,0.0435604,7229,5637,175,5462,308,0,1284,0.779776,0.0242081,0.755568,0.0426062,0,0.177618,67,107.284,203,223,101,87,3,1,54,1,0,19,59,93,19,41,9,24,52,14,116,2,34,154,10,0,126,10,1295,512
804,Charles_Dickens,4.45719,0.0992965,0.407698,107.335,14.5463,0.874498,714.913,0.109827,3.17841,-0.139877,547.671,4.45719,0.0992965,7163,5573,162,5411,328,0,1262,0.778026,0.0226162,0.75541,0.0457909,0,0.176183,62,115.016,220,205,98,82,2,5,45,1,0,12,50,99,23,44,7,23,51,10,123,4,31,156,11,0,142,14,1273,519
805,Charles_Dickens,4.48877,0.0692662,0.411309,103.847,14.7785,0.875975,716.317,0.13371,3.18685,-0.139602,551.222,4.48877,0.0692662,7285,5680,159,5521,324,0,1281,0.779684,0.0218257,0.757859,0.0444749,0,0.175841,62,116.839,237,190,102,88,0,5,44,3,0,13,40,101,13,48,3,22,53,13,123,5,31,162,9,0,143,13,1291,531
806,Charles_Dickens,4.46723,0.0975324,0.416159,109.066,15.0739,0.877887,717.931,0.1337,3.19735,-0.139289,550.237,4.46723,0.0975324,7353,5758,148,5610,291,0,1304,0.783082,0.0201278,0.762954,0.0395757,0,0.177343,59,123.915,236,167,128,80,0,4,52,4,0,11,36,116,13,49,2,25,57,8,124,3,32,164,7,0,129,12,1312,546
807,Charles_Dickens,4.40489,0.0388304,0.428571,105.493,15.5058,0.881943,717.702,0.122995,3.21162,-0.139333,553.296,4.40489,0.0388304,7258,5668,139,5529,289,0,1301,0.780931,0.0191513,0.76178,0.0398181,0,0.17925,69,104.478,228,169,139,78,1,2,54,3,0,13,42,114,11,54,4,23,58,5,109,2,36,159,5,0,127,11,1309,561
808,Charles_Dickens,4.35714,0.0178159,0.427035,97.0149,15.4088,0.881354,717.166,0.149281,3.20829,-0.139437,554.877,4.35714,0.0178159,7163,5583,131,5452,288,0,1292,0.779422,0.0182884,0.761134,0.0402066,0,0.180371,69,103.145,221,156,145,75,1,2,61,1,1,12,43,114,13,52,6,26,58,5,107,2,40,156,7,0,124,14,1302,556
809,Charles_Dickens,4.40168,0.0110894,0.439024,98.6787,15.9021,0.885337,717.931,0.140625,3.22448,-0.139289,558.752,4.40168,0.0110894,7265,5686,121,5565,277,0,1302,0.782657,0.0166552,0.766001,0.038128,0,0.179215,70,103.071,245,160,115,81,3,2,63,0,1,4,34,106,18,53,6,24,54,6,127,2,37,166,8,0,123,13,1312,576
810,Charles_Dickens,4.34475,0.00951054,0.420852,102.792,15.2555,0.879475,718.083,0.155515,3.20346,-0.139259,554.631,4.34475,0.00951054,7198,5625,165,5460,270,0,1303,0.781467,0.022923,0.758544,0.0375104,0,0.181023,66,108.379,242,163,123,76,3,1,59,1,1,7,38,96,21,45,7,26,51,7,138,1,35,166,10,0,114,15,1314,553
811,Charles_Dickens,4.32466,0.00898361,0.431087,100.995,15.5789,0.882721,717.472,0.166963,3.21394,-0.139378,559.307,4.32466,0.00898361,7141,5574,161,5413,268,0,1299,0.780563,0.0225459,0.758017,0.0375298,0,0.181907,65,109.215,247,161,120,80,3,2,52,1,0,12,49,87,25,42,7,19,55,6,138,0,35,164,6,0,115,18,1306,563
812,Charles_Dickens,4.3104,0.0467176,0.41055,95.7762,14.8481,0.875944,717.625,0.128492,3.1896,-0.139348,556.172,4.3104,0.0467176,7132,5560,190,5370,270,0,1302,0.779585,0.0266405,0.752944,0.0378575,0,0.182557,60,118.283,236,162,127,90,1,6,48,1,0,21,60,80,26,34,6,22,62,8,125,2,36,160,5,0,113,14,1308,537
813,Charles_Dickens,4.34763,0.0453257,0.411588,102.478,15.0046,0.87657,719.218,0.133455,3.19537,-0.139039,555.958,4.34763,0.0453257,7271,5699,146,5553,250,0,1322,0.783799,0.0200798,0.763719,0.0343832,0,0.181818,57,126.842,250,156,115,97,0,6,62,0,0,17,52,97,20,30,3,19,75,8,128,2,31,167,6,0,118,7,1329,547
814,Charles_Dickens,4.35342,0.00957983,0.396032,104.032,14.6103,0.871638,721.597,0.118738,3.18258,-0.138581,549.618,4.35342,0.00957983,7410,5826,148,5678,238,0,1346,0.786235,0.019973,0.766262,0.0321188,0,0.181646,59,124.763,248,162,125,94,1,7,69,0,0,20,47,104,13,34,2,25,71,8,127,3,27,171,14,0,108,1,1361,539
815,Charles_Dickens,4.25708,0.0343152,0.40313,120.646,14.768,0.873853,720.192,0.110906,3.1876,-0.138851,542.538,4.25708,0.0343152,7181,5594,129,5465,277,0,1310,0.779,0.0179641,0.761036,0.038574,0,0.182426,61,116.951,231,177,141,77,3,4,70,0,0,15,48,106,10,32,6,19,73,6,122,1,34,152,24,0,115,3,1342,541
816,Charles_Dickens,4.19647,0.00544281,0.392172,115.066,14.1563,0.869493,717.242,0.109589,3.16528,-0.139422,542.325,4.19647,0.00544281,6925,5314,153,5161,351,0,1260,0.767365,0.0220939,0.745271,0.0506859,0,0.181949,78,88.3462,181,221,151,68,4,4,61,0,0,21,62,99,10,32,8,18,59,5,114,1,50,134,22,0,107,10,1303,511
817,Charles_Dickens,4.17453,0.0511837,0.398585,110.063,14.2156,0.871322,714.835,0.102564,3.16669,-0.139892,543.341,4.17453,0.0511837,6767,5151,161,4990,387,0,1229,0.761194,0.0237919,0.737402,0.0571893,0,0.181617,83,81.1325,161,246,134,69,5,3,66,0,0,19,64,96,15,27,10,17,65,5,106,0,43,129,19,0,124,11,1272,507
818,Charles_Dickens,4.09831,0.00279063,0.386785,92.164,13.6256,0.866658,712.367,0.13125,3.1444,-0.140376,543.809,4.09831,0.00279063,6545,4920,172,4748,425,0,1200,0.751719,0.0262796,0.725439,0.0649351,0,0.183346,93,70.0107,146,259,145,61,3,2,69,1,0,26,86,98,16,24,8,20,59,3,96,1,34,112,13,0,125,16,1241,480
819,Charles_Dickens,4.083,0.0304498,0.385771,91.5121,13.7206,0.866648,714.283,0.125,3.14851,-0.14,545.023,4.083,0.0304498,6638,5039,150,4889,361,0,1238,0.759114,0.0225972,0.736517,0.0543839,0,0.186502,78,84.5641,166,232,135,56,2,1,80,1,0,20,84,105,20,27,9,23,62,7,102,5,25,131,13,0,122,11,1265,488
820,Charles_Dickens,4.04286,0.0551363,0.374603,92.328,13.2971,0.862459,713.887,0.148305,3.13244,-0.140078,543.992,4.04286,0.0551363,6562,4970,174,4796,364,0,1228,0.757391,0.0265163,0.730875,0.0554709,0,0.187138,80,81.575,160,254,135,44,2,1,78,1,0,24,81,102,16,27,8,20,61,6,111,6,25,124,13,1,115,12,1260,472
821,Charles_Dickens,4.14872,0.0319707,0.392719,100.811,14.1106,0.869519,716.317,0.126233,3.16336,-0.139602,548.865,4.14872,0.0319707,6831,5240,165,5075,325,0,1266,0.767091,0.0241546,0.742937,0.0475772,0,0.185332,84,80.8452,171,262,110,46,2,1,77,0,0,20,75,108,17,36,9,19,68,9,118,6,30,134,12,0,108,9,1291,507
822,Charles_Dickens,4.11005,0.087825,0.403509,87.3632,14.289,0.872786,713.409,0.104743,3.16891,-0.140171,553.381,4.11005,0.087825,6620,5000,168,4832,400,0,1220,0.755287,0.0253776,0.729909,0.060423,0,0.18429,95,69.2947,162,277,126,48,4,1,71,0,0,30,90,91,13,36,6,17,64,5,104,3,29,110,10,0,113,13,1254,506
823,Charles_Dickens,4.09149,0.0257377,0.40931,90.3823,14.4481,0.874674,712.769,0.121569,3.17436,-0.140297,553.969,4.09149,0.0257377,6569,4944,140,4804,408,0,1217,0.752626,0.0213122,0.731314,0.0621099,0,0.185264,89,73.382,181,237,133,58,3,0,63,0,0,24,100,89,15,34,6,16,62,9,105,5,33,110,8,0,120,14,1246,510
824,Charles_Dickens,4.06407,0.0303033,0.387672,91.3774,13.6128,0.866859,711.721,0.110879,3.14373,-0.140504,546.496,4.06407,0.0303033,6477,4856,133,4723,422,0,1199,0.74973,0.0205342,0.729196,0.0651536,0,0.185117,85,75.7765,173,220,151,58,3,0,71,1,0,26,90,93,24,23,5,15,55,7,100,4,31,112,8,0,122,18,1233,478
825,Charles_Dickens,3.99841,4.49847E-05,0.384064,98.7667,13.6058,0.865878,713.489,0.112033,3.144,-0.140156,542.009,3.99841,4.49847E-05,6481,4868,142,4726,395,0,1218,0.751119,0.0219102,0.729208,0.0609474,0,0.187934,87,74.023,166,214,155,64,1,0,78,1,0,22,83,111,30,17,5,13,69,9,92,3,29,106,14,0,121,20,1255,482
826,Charles_Dickens,4.06746,0.00190048,0.373016,101.197,13.2408,0.861864,713.887,0.13617,3.13028,-0.140078,540.024,4.06746,0.00190048,6575,4971,153,4818,380,0,1224,0.756046,0.02327,0.732776,0.0577947,0,0.18616,96,67.9688,161,231,152,62,1,0,82,1,0,24,70,120,28,16,4,15,72,7,93,2,21,112,14,0,114,19,1260,470
827,Charles_Dickens,4.0344,0.00118483,0.419929,110.406,12.1924,0.871208,673.697,0.132768,3.07678,-0.148434,522.193,4.0344,0.00118483,4363,3295,109,3186,249,0,819,0.755214,0.0249828,0.730231,0.0570708,0,0.187715,68,63.6176,107,160,96,45,1,0,54,0,0,15,45,81,12,14,2,12,52,6,63,2,12,74,11,0,75,11,843,354
828,Charles_Dickens,4.23753,0.0115765,0.501188,136.312,10.2835,0.885683,604.263,0.137441,2.97517,-0.165487,486.959,4.23753,0.0115765,2262,1737,55,1682,112,0,413,0.767905,0.0243148,0.74359,0.0495137,0,0.182582,34,65.9118,60,82,41,22,1,0,24,0,0,8,18,38,4,6,1,7,23,3,41,2,3,47,4,1,37,3,421,211
829,Charles_Dickens,4.29247,0.0200281,0.409455,82.7093,14.4648,0.874752,712.93,0.111546,3.175,-0.140266,552.23,4.29247,0.0200281,6840,5244,155,5089,365,0,1231,0.766667,0.0226608,0.744006,0.0533626,0,0.179971,97,70.0103,214,202,130,75,4,1,58,1,0,16,82,90,21,24,4,25,53,6,102,1,32,130,10,0,120,35,1248,511
830,Charles_Dickens,4.3512,0.0186287,0.396538,83.7995,13.8107,0.869736,710.085,0.10395,3.15061,-0.140828,547.593,4.3512,0.0186287,6759,5153,180,4973,412,0,1194,0.762391,0.0266312,0.73576,0.0609558,0,0.176653,110,61.0909,178,249,129,66,2,0,61,2,0,21,96,76,15,23,2,20,47,8,96,2,31,122,11,0,112,36,1213,481
831,Charles_Dickens,4.39484,0.0395949,0.419823,85.7747,14.7894,0.878164,712.367,0.126679,3.18614,-0.140377,554.182,4.39484,0.0395949,6931,5316,169,5147,397,0,1218,0.766989,0.0243832,0.742606,0.0572789,0,0.175732,101,68.2277,194,250,112,65,2,0,63,3,0,23,81,84,19,21,5,16,49,7,112,2,31,128,12,0,113,24,1241,521
832,Charles_Dickens,4.37608,0.0385986,0.428796,89.6473,15.2871,0.88153,714.756,0.122936,3.20362,-0.139907,556.983,4.37608,0.0385986,7042,5430,137,5293,361,0,1251,0.771088,0.0194547,0.751633,0.0512638,0,0.177648,92,76.0543,203,220,113,67,2,1,73,3,0,22,66,94,21,26,9,11,52,5,120,2,27,148,13,0,112,17,1271,545
833,Charles_Dickens,4.25256,0.0209655,0.424076,94.3024,15.1188,0.879981,714.756,0.122449,3.19799,-0.139907,552.848,4.25256,0.0209655,6888,5278,127,5151,356,0,1254,0.76626,0.0184379,0.747822,0.0516841,0,0.182056,92,74.413,194,214,129,66,4,1,63,1,0,21,60,107,18,27,9,14,57,2,119,1,24,162,10,0,109,22,1271,539
834,Charles_Dickens,4.29435,0.00835912,0.420968,83.2596,14.8238,0.878532,712.287,0.118774,3.1873,-0.140392,554.458,4.29435,0.00835912,6816,5211,145,5066,374,0,1231,0.764525,0.0212735,0.743251,0.0548709,0,0.180604,105,64.4857,194,227,134,67,4,1,56,0,0,24,59,100,14,24,9,13,52,3,108,0,23,156,8,0,116,32,1240,522
835,Charles_Dickens,4.28922,0.134649,0.421569,85.2904,14.7489,0.878511,710.988,0.127907,3.18438,-0.140649,553.622,4.28922,0.134649,6742,5130,177,4953,396,0,1216,0.760902,0.0262533,0.734648,0.0587363,0,0.180362,115,58.2522,175,264,133,75,4,0,53,1,0,27,73,82,12,26,7,18,46,5,107,0,30,131,5,0,108,36,1224,516
836,Charles_Dickens,4.35663,0.066417,0.41938,96.6007,14.8806,0.878262,713.807,0.123106,3.18966,-0.140093,553.273,4.35663,0.066417,6977,5381,194,5187,345,0,1251,0.771248,0.0278056,0.743443,0.0494482,0,0.179303,103,67.2427,195,235,122,68,4,1,60,4,0,24,59,100,13,33,8,18,49,4,121,0,31,139,6,0,118,27,1259,528
837,Charles_Dickens,4.31464,0.0087808,0.42134,107.639,15.0978,0.879247,715.774,0.121996,3.19756,-0.139709,550.886,4.31464,0.0087808,7033,5443,176,5267,313,0,1277,0.773923,0.0250249,0.748898,0.0445045,0,0.181573,97,71.9897,188,216,121,72,4,4,62,5,0,18,51,111,17,39,6,25,57,3,134,1,29,147,4,0,107,22,1284,541
838,Charles_Dickens,4.33958,0.074332,0.420765,117.248,15.0596,0.879017,715.54,0.12616,3.19621,-0.139754,545.537,4.33958,0.074332,7054,5477,151,5326,301,0,1276,0.776439,0.0214063,0.755033,0.0426708,0,0.18089,88,79.6705,206,191,113,70,4,4,52,4,0,12,38,123,20,40,5,21,66,2,138,1,26,165,4,0,120,20,1281,539
839,Charles_Dickens,4.32993,0.0653023,0.430479,103.917,15.3591,0.882104,714.913,0.131387,3.20605,-0.139877,552.194,4.32993,0.0653023,7005,5426,127,5299,313,0,1266,0.77459,0.0181299,0.75646,0.0446824,0,0.180728,91,76.5055,212,197,111,81,5,3,54,1,0,7,31,119,22,40,4,20,67,4,131,1,25,160,4,0,114,24,1273,548
840,Charles_Dickens,4.29603,0.00833975,0.418254,104.359,14.8465,0.877899,713.887,0.12334,3.18852,-0.140078,551.451,4.29603,0.00833975,6902,5329,123,5206,324,0,1249,0.772095,0.0178209,0.754274,0.0469429,0,0.180962,84,81.6905,202,195,107,68,6,1,68,2,0,5,42,115,27,39,3,14,73,4,125,2,32,151,6,0,125,23,1260,527
841,Charles_Dickens,4.31851,0.133106,0.429264,93.8197,15.0977,0.881232,712.044,0.126177,3.19657,-0.14044,556.273,4.31851,0.133106,6825,5243,149,5094,362,0,1220,0.768205,0.0218315,0.746374,0.0530403,0,0.178755,90,75.3222,190,209,110,71,7,1,71,2,0,8,38,119,23,37,5,17,65,12,115,4,28,131,6,0,131,31,1237,531
842,Charles_Dickens,4.35342,0.00957983,0.396032,104.032,14.6103,0.871638,721.597,0.118738,3.18258,-0.138581,549.618,4.35342,0.00957983,7410,5826,148,5678,238,0,1346,0.786235,0.019973,0.766262,0.0321188,0,0.181646,59,124.763,248,162,125,94,1,7,69,0,0,20,47,104,13,34,2,25,71,8,127,3,27,171,14,0,108,1,1361,539
843,Charles_Dickens,4.25708,0.0343152,0.40313,120.646,14.768,0.873853,720.192,0.110906,3.1876,-0.138851,542.538,4.25708,0.0343152,7181,5594,129,5465,277,0,1310,0.779,0.0179641,0.761036,0.038574,0,0.182426,61,116.951,231,177,141,77,3,4,70,0,0,15,48,106,10,32,6,19,73,6,122,1,34,152,24,0,115,3,1342,541
844,Charles_Dickens,4.19647,0.00544281,0.392172,115.066,14.1563,0.869493,717.242,0.109589,3.16528,-0.139422,542.325,4.19647,0.00544281,6925,5314,153,5161,351,0,1260,0.767365,0.0220939,0.745271,0.0506859,0,0.181949,78,88.3462,181,221,151,68,4,4,61,0,0,21,62,99,10,32,8,18,59,5,114,1,50,134,22,0,107,10,1303,511
845,Charles_Dickens,4.17453,0.0511837,0.398585,110.063,14.2156,0.871322,714.835,0.102564,3.16669,-0.139892,543.341,4.17453,0.0511837,6767,5151,161,4990,387,0,1229,0.761194,0.0237919,0.737402,0.0571893,0,0.181617,83,81.1325,161,246,134,69,5,3,66,0,0,19,64,96,15,27,10,17,65,5,106,0,43,129,19,0,124,11,1272,507
846,Charles_Dickens,4.09831,0.00279063,0.386785,92.164,13.6256,0.866658,712.367,0.13125,3.1444,-0.140376,543.809,4.09831,0.00279063,6545,4920,172,4748,425,0,1200,0.751719,0.0262796,0.725439,0.0649351,0,0.183346,93,70.0107,146,259,145,61,3,2,69,1,0,26,86,98,16,24,8,20,59,3,96,1,34,112,13,0,125,16,1241,480
847,Charles_Dickens,4.083,0.0304498,0.385771,91.5121,13.7206,0.866648,714.283,0.125,3.14851,-0.14,545.023,4.083,0.0304498,6638,5039,150,4889,361,0,1238,0.759114,0.0225972,0.736517,0.0543839,0,0.186502,78,84.5641,166,232,135,56,2,1,80,1,0,20,84,105,20,27,9,23,62,7,102,5,25,131,13,0,122,11,1265,488
848,Charles_Dickens,4.04286,0.0551363,0.374603,92.328,13.2971,0.862459,713.887,0.148305,3.13244,-0.140078,543.992,4.04286,0.0551363,6562,4970,174,4796,364,0,1228,0.757391,0.0265163,0.730875,0.0554709,0,0.187138,80,81.575,160,254,135,44,2,1,78,1,0,24,81,102,16,27,8,20,61,6,111,6,25,124,13,1,115,12,1260,472
849,Charles_Dickens,4.14872,0.0319707,0.392719,100.811,14.1106,0.869519,716.317,0.126233,3.16336,-0.139602,548.865,4.14872,0.0319707,6831,5240,165,5075,325,0,1266,0.767091,0.0241546,0.742937,0.0475772,0,0.185332,84,80.8452,171,262,110,46,2,1,77,0,0,20,75,108,17,36,9,19,68,9,118,6,30,134,12,0,108,9,1291,507
850,Charles_Dickens,4.11005,0.087825,0.403509,87.3632,14.289,0.872786,713.409,0.104743,3.16891,-0.140171,553.381,4.11005,0.087825,6620,5000,168,4832,400,0,1220,0.755287,0.0253776,0.729909,0.060423,0,0.18429,95,69.2947,162,277,126,48,4,1,71,0,0,30,90,91,13,36,6,17,64,5,104,3,29,110,10,0,113,13,1254,506
851,Charles_Dickens,4.09149,0.0257377,0.40931,90.3823,14.4481,0.874674,712.769,0.121569,3.17436,-0.140297,553.969,4.09149,0.0257377,6569,4944,140,4804,408,0,1217,0.752626,0.0213122,0.731314,0.0621099,0,0.185264,89,73.382,181,237,133,58,3,0,63,0,0,24,100,89,15,34,6,16,62,9,105,5,33,110,8,0,120,14,1246,510
852,Charles_Dickens,4.06407,0.0303033,0.387672,91.3774,13.6128,0.866859,711.721,0.110879,3.14373,-0.140504,546.496,4.06407,0.0303033,6477,4856,133,4723,422,0,1199,0.74973,0.0205342,0.729196,0.0651536,0,0.185117,85,75.7765,173,220,151,58,3,0,71,1,0,26,90,93,24,23,5,15,55,7,100,4,31,112,8,0,122,18,1233,478
853,Charles_Dickens,3.99841,4.49847E-05,0.384064,98.7667,13.6058,0.865878,713.489,0.112033,3.144,-0.140156,542.009,3.99841,4.49847E-05,6481,4868,142,4726,395,0,1218,0.751119,0.0219102,0.729208,0.0609474,0,0.187934,87,74.023,166,214,155,64,1,0,78,1,0,22,83,111,30,17,5,13,69,9,92,3,29,106,14,0,121,20,1255,482
854,Charles_Dickens,4.06746,0.00190048,0.373016,101.197,13.2408,0.861864,713.887,0.13617,3.13028,-0.140078,540.024,4.06746,0.00190048,6575,4971,153,4818,380,0,1224,0.756046,0.02327,0.732776,0.0577947,0,0.18616,96,67.9688,161,231,152,62,1,0,82,1,0,24,70,120,28,16,4,15,72,7,93,2,21,112,14,0,114,19,1260,470
855,Charles_Dickens,4.0344,0.00118483,0.419929,110.406,12.1924,0.871208,673.697,0.132768,3.07678,-0.148434,522.193,4.0344,0.00118483,4363,3295,109,3186,249,0,819,0.755214,0.0249828,0.730231,0.0570708,0,0.187715,68,63.6176,107,160,96,45,1,0,54,0,0,15,45,81,12,14,2,12,52,6,63,2,12,74,11,0,75,11,843,354
856,Aristotle,4.77194,0.0216103,0.443574,94.7318,15.845,0.886333,715.149,0.130742,3.22194,-0.139831,558.839,4.77194,0.0216103,7587,6017,296,5721,267,29,1274,0.793067,0.0390141,0.754053,0.0351918,0.00382233,0.167919,31,243.935,272,104,78,86,4,0,61,5,0,22,89,12,23,42,2,33,80,15,106,4,39,161,1,0,154,0,1276,566
857,Aristotle,4.49503,0.124515,0.424752,123.853,15.3676,0.880696,717.702,0.129496,3.20707,-0.139333,548.433,4.49503,0.124515,7383,5822,50,5772,224,29,1308,0.788568,0.00677231,0.781796,0.03034,0.00392794,0.177164,29,253.655,301,54,58,86,2,4,60,4,0,20,79,12,25,43,4,34,83,17,150,4,33,180,1,0,157,0,1309,556
858,Aristotle,4.53125,0.0422746,0.426067,149.418,15.4328,0.881164,717.931,0.116279,3.20928,-0.139289,544.24,4.53125,0.0422746,7442,5905,56,5849,228,0,1309,0.793469,0.00752486,0.785945,0.0306369,0,0.175894,31,239.194,322,60,35,90,2,4,55,1,0,20,73,7,24,47,5,33,85,7,171,3,31,182,2,0,158,0,1312,559
859,Aristotle,4.3841,0.0379098,0.397599,184.345,14.5165,0.871816,719.519,0.126415,3.1787,-0.138981,534.215,4.3841,0.0379098,7339,5800,55,5745,211,0,1328,0.790298,0.00749421,0.782804,0.0287505,0,0.180951,31,235.871,331,62,55,83,1,5,48,2,0,14,56,14,18,35,7,32,80,7,196,2,25,196,4,0,138,0,1333,530
860,Aristotle,4.52699,0.0144285,0.408546,167.008,14.9217,0.875603,719.594,0.119266,3.19267,-0.138967,541.447,4.52699,0.0144285,7534,5992,53,5939,213,0,1329,0.795328,0.00703478,0.788293,0.0282718,0,0.1764,33,227.424,342,61,71,69,8,3,47,4,0,13,65,17,12,39,5,26,75,4,182,2,25,201,5,0,139,0,1334,545
861,Aristotle,4.48248,0.0414401,0.37733,175.279,13.8177,0.864656,720.117,0.126482,3.15388,-0.138866,531.57,4.48248,0.0414401,7505,5969,53,5916,201,0,1335,0.795336,0.00706196,0.788274,0.0267821,0,0.177881,30,249.233,327,59,91,56,9,6,48,7,2,12,72,19,13,36,2,16,69,4,192,2,23,216,6,0,125,0,1341,506
862,Aristotle,4.53433,0.0419147,0.341791,189.096,12.5116,0.850904,720.042,0.131004,3.10356,-0.13888,517.988,4.53433,0.0419147,7572,6043,43,6000,193,0,1336,0.798072,0.00567882,0.792393,0.0254886,0,0.17644,26,290.269,301,55,76,70,11,7,58,8,2,11,70,20,18,38,0,18,73,7,195,2,33,208,4,0,128,0,1340,458
863,Aristotle,4.43038,0.0117439,0.341772,186.3,12.5249,0.850942,720.266,0.165577,3.10418,-0.138837,519.445,4.43038,0.0117439,7438,5906,67,5839,201,0,1331,0.794031,0.0090078,0.785023,0.0270234,0,0.178946,26,285.192,291,72,78,74,6,5,54,5,2,14,64,24,23,35,1,16,75,9,191,1,34,210,12,0,123,0,1343,459
864,Aristotle,4.42528,0.206541,0.350186,177.731,12.8428,0.854349,720.415,0.135881,3.11693,-0.138808,522.348,4.42528,0.206541,7442,5908,65,5843,199,0,1335,0.793873,0.00873421,0.785138,0.0267401,0,0.179387,26,285.346,293,72,82,75,4,3,59,2,1,18,62,24,20,40,3,27,81,7,177,2,37,192,10,0,123,0,1345,471
865,Aristotle,4.30724,0.046003,0.355244,164.162,13.0718,0.856472,721.082,0.14553,3.1261,-0.13868,525.42,4.30724,0.046003,7321,5785,68,5717,193,0,1343,0.790193,0.00928835,0.780904,0.0263625,0,0.183445,29,251.586,291,77,93,65,4,1,48,1,1,21,63,19,20,50,5,28,78,13,174,1,27,200,10,0,113,0,1354,481
866,Aristotle,4.29688,0.00809793,0.363095,165.207,13.3113,0.85936,720.341,0.141393,3.13505,-0.138823,524.914,4.29688,0.00809793,7271,5736,74,5662,193,2,1340,0.788887,0.0101774,0.77871,0.0265438,0.000275065,0.184294,29,249.828,297,69,93,61,5,1,50,2,1,21,67,13,15,49,5,31,79,14,170,2,23,202,3,0,122,0,1344,488
867,Aristotle,4.35149,0.0723517,0.369403,145.121,13.5224,0.861693,720.042,0.149495,3.14292,-0.13888,532.052,4.35149,0.0723517,7325,5776,103,5673,204,11,1334,0.788532,0.0140614,0.774471,0.0278498,0.00150171,0.182116,34,214.618,281,90,81,70,6,0,50,3,0,26,76,13,18,39,3,26,78,19,164,3,22,204,5,0,120,0,1340,495
868,Aristotle,4.44933,0.0122656,0.396423,129.442,14.5223,0.871524,720.192,0.137218,3.1791,-0.138851,543.025,4.44933,0.0122656,7463,5899,113,5786,211,19,1334,0.790433,0.0151414,0.775291,0.0282728,0.00254589,0.178748,39,190.538,285,104,80,70,7,0,50,2,0,25,77,25,14,33,3,34,73,19,161,4,24,206,7,0,111,0,1342,532
869,Aristotle,4.49442,0.0680661,0.39315,113.137,14.4077,0.870386,720.266,0.140152,3.17511,-0.138837,548.708,4.49442,0.0680661,7529,5954,101,5853,214,25,1336,0.790809,0.0134148,0.777394,0.0284234,0.00332049,0.177447,44,170.318,260,118,69,82,5,0,52,2,0,25,68,45,23,41,2,40,68,29,167,6,22,192,6,0,106,0,1343,528
870,Aristotle,4.53585,0.0126187,0.389505,103.222,14.3272,0.869228,721.008,0.132827,3.1725,-0.138694,551.041,4.53585,0.0126187,7629,6060,89,5971,204,20,1345,0.794337,0.011666,0.782671,0.0267401,0.00262158,0.176301,43,176.581,262,122,70,81,5,0,56,1,0,23,69,55,31,48,4,36,65,28,160,4,22,195,7,0,105,0,1353,527
871,Aristotle,4.51238,0.0133557,0.402851,94.0745,14.7082,0.873639,719.519,0.13594,3.18534,-0.138981,554.805,4.51238,0.0133557,7507,5951,93,5858,219,12,1325,0.792727,0.0123884,0.780338,0.0291728,0.00159851,0.176502,40,186.85,248,118,73,91,4,2,63,1,2,29,79,42,30,45,3,30,65,22,142,4,28,188,7,0,123,1,1333,537
872,Aristotle,4.58864,0.121419,0.431061,86.6162,15.6612,0.882886,718.539,0.14587,3.2169,-0.139171,562.303,4.58864,0.121419,7550,6008,74,5934,225,4,1313,0.795762,0.00980132,0.78596,0.0298013,0.000529801,0.173907,29,259.517,259,90,90,89,2,2,70,1,2,33,91,24,32,37,3,23,72,9,126,1,42,187,6,0,136,1,1320,569
873,Aristotle,4.47773,0.0132396,0.424731,97.4986,15.3257,0.8806,717.166,0.112116,3.20554,-0.139437,553.239,4.47773,0.0132396,7330,5788,78,5710,244,0,1298,0.789632,0.0106412,0.77899,0.0332879,0,0.17708,25,292.44,266,70,101,78,3,3,67,2,2,30,89,16,26,30,1,26,76,4,136,2,49,181,4,0,141,1,1302,553
