id,author,average_word_length,standard_deviation_of_word_length,vocabulary_richness_measures,K_vocabulary_richness,R_vocabulary_richness,C_vocabulary_richness,H_vocabulary_richness,S_vocabulary_richness,k_vocabulary_richness,LN_vocabulary_richness,entropy,average_word_length,stddev_of_word_length,total_number_of_characters,frequency_of_alpha_characters,frequency_of_uppercase_characters,frequency_of_lowercase_characters,frequency_of_special_characters,frequency_of_digital_characters,frequency_of_whitespace_character,alpha_chars_ratio,uppercase_chars_ratio,lowercase_chars_ratio,special_chars_ratio,digital_chars_ratio,whitespace_chars_ratio,total_number_of_sentences,average_number_of_words_per_sentence,frequency_of_noun,frequency_of_proper_noun,frequency_of_pronoun,frequency_of_ordinal_adjectives,frequency_of_comparative_adjectives,frequency_of_superlative_adjectives,frequency_of_adverbs,frequency_of_comparative_adverbs,frequency_of_superlative_adverbs,frequency_of_modal_auxiliary,frequency_of_base_form_verb,frequency_of_past_verb,frequency_of_present_participle_verb,frequency_of_past_participle_verb,frequency_of_particle,frequency_of_wh_words,frequency_of_conjunction,frequency_of_numerical_word,frequency_of_determiner,frequency_of_existential_there,frequency_of_existential_to,frequency_of_preposition,frequency_of_genitive_marker,frequency_of_quotation,frequency_of_comma,frequency_of_terminator,total_number_of_words,total_number_of_distinct_words
190,Charles_Dickens,8.00253,0.033881,4.704778,0.258826,7.513372,9.061105,9.917304,6.507333,9.564219,10.083383,9.305784,8.00253,0.033881,8.098905,7.640065,2.176744,7.386723,2.199675,0,9.374556,9.433459,1.69359,9.120645,1.443401,0,9.877364,3.541667,0.309877,6.294416,2.363636,8.365385,1.883768,2.631579,3.157895,5.255474,3.076923,0,4.482759,6.71875,6.99187,0.425532,3.538462,1.111111,3.833333,3.333333,0.689655,4.174312,0.769231,3.116883,5.689655,0.740741,0,3.829787,1.525424,9.418027,7.553957
191,Charles_Dickens,7.879107,0.074006,4.653345,0.274134,7.386272,9.042911,9.900574,7.316143,9.537077,10.100422,9.260957,7.879107,0.074006,7.93286,7.466191,2.269767,7.195544,2.118506,0,9.296375,9.411721,1.802929,9.070552,1.419234,0,10,3.472222,0.309787,6.243655,2.212121,8.894231,1.863727,3.684211,2.105263,5.547445,3.076923,0,3.793103,6.640625,6.910569,1.276596,2.461538,1.666667,3.666667,4.133333,0.632184,3.899083,0,2.987013,5.474138,0.37037,0,3.708207,1.864407,9.304471,7.381295
192,Charles_Dickens,7.935132,0.601733,4.658114,0.270471,7.368443,9.043087,9.891072,7.736546,9.532769,10.110138,9.293734,7.935132,0.601733,7.930454,7.488483,2.251163,7.221135,2.077922,0,9.211087,9.442685,1.788694,9.105582,1.392468,0,9.911287,3.333333,0.322842,6.319797,2.227273,7.740385,1.963928,3.157895,0.526316,5.620438,4.615385,0,3.793103,6.5625,6.666667,2.340426,2.307692,2.222222,3.166667,4.733333,0.574713,3.302752,0,3.506494,5.775862,1.481481,0,3.586626,1.864407,9.240596,7.338129
193,Charles_Dickens,8.069035,0.012616,4.782313,0.272212,7.567799,9.0814,9.89212,8.631775,9.573648,10.10905,9.355243,8.069035,0.012616,8.039947,7.622232,2.716279,7.281349,2.037338,0.058997,9.225302,9.480455,2.128869,9.056464,1.346679,0.057549,9.791373,3.055556,0.357135,6.269036,2.545455,7.115385,1.863727,2.631579,1.052632,5.328467,3.076923,0,3.448276,6.25,7.154472,2.978723,2.307692,1.111111,2.5,5.333333,0.574713,3.715596,0.769231,4.155844,5.301724,1.481481,0,3.556231,1.016949,9.247693,7.539568
194,Charles_Dickens,8.291922,0.059505,5.215737,0.265687,8.278994,9.208249,9.900574,6.862008,9.711438,10.100494,9.535304,8.291922,0.059505,8.246902,7.855551,2.967442,7.477044,2.094156,0.117994,9.253731,9.525449,2.267354,9.066486,1.349501,0.112209,9.575084,3.125,0.35792,6.827411,2.80303,5.721154,1.703407,1.052632,1.052632,4.452555,3.076923,0,3.62069,5.9375,5.691057,2.553191,3.076923,0.555556,3,4.533333,0.747126,5,0.769231,3.896104,5.431034,3.333333,0,3.465046,1.355932,9.304471,8.273381
195,Charles_Dickens,8.510877,3.792879,5.142923,0.310161,8.185155,9.188776,9.907912,6.415669,9.694447,10.092954,9.485174,8.510877,3.792879,8.453856,8.097786,3.451163,7.644137,2.102273,0.117994,9.31059,9.578806,2.572399,9.042189,1.321566,0.109463,9.39806,3.958333,0.289246,6.827411,3.409091,4.807692,1.743487,2.105263,2.105263,3.868613,2.307692,0,3.275862,5.46875,4.390244,2.12766,3.538462,0,3.166667,4.333333,0.804598,5.87156,0.769231,3.246753,5.387931,2.962963,0,3.37386,2.542373,9.354152,8.201439
196,Charles_Dickens,8.764412,1.528087,4.946588,0.319535,7.827785,9.130386,9.89212,7.190989,9.625282,10.10905,9.373267,8.764412,1.528087,8.575382,8.246396,3.125581,7.847358,2.256494,0.058997,9.211087,9.616353,2.296705,9.151034,1.398412,0.053956,9.165894,3.888889,0.298759,7.538071,3.348485,4.182692,1.703407,2.105263,1.578947,4.014599,8.461538,0,4.310345,5.703125,2.113821,1.914894,3.538462,0,2,4.4,0.517241,5.963303,0,2.987013,5.043103,2.592593,0,3.525836,3.220339,9.247693,7.798561
197,Charles_Dickens,8.528126,0.524277,4.865699,0.278253,7.65533,9.104379,9.876163,7.395681,9.590247,10.125437,9.358952,8.528126,0.524277,8.323908,7.950661,2.986047,7.570375,2.297078,0,9.132907,9.551596,2.260461,9.094735,1.466571,0,9.362626,3.541667,0.318778,6.979695,2.939394,5.528846,1.683367,2.631579,2.105263,4.59854,9.230769,0,5.172414,5.9375,3.089431,1.914894,4.153846,0,3,4.8,0.229885,4.724771,0,2.467532,4.956897,1.481481,0,3.465046,4.237288,9.141235,7.582734
198,Charles_Dickens,8.219843,0.62535,4.734567,0.275067,7.443201,9.064402,9.874011,7.048464,9.547109,10.127612,9.294892,8.219843,0.62535,8.080857,7.659385,2.865116,7.294897,2.248377,0,9.132907,9.478429,2.234149,9.027376,1.478653,0,9.64424,2.986111,0.36731,6.77665,2.545455,7.259615,1.442886,2.105263,0.526316,4.963504,10,0,5.689655,6.5625,3.821138,1.489362,3.384615,0,3.666667,5.133333,0.172414,3.944954,0,2.467532,5,0.740741,0,3.617021,3.728814,9.12704,7.366906
199,Charles_Dickens,8.117216,1.314104,4.952688,0.313374,7.861462,9.133257,9.900574,6.433328,9.632361,10.100494,9.302964,8.117216,1.314104,8.11936,7.714371,2.911628,7.343068,2.029221,0,9.289268,9.501204,2.259652,9.043903,1.328195,0,9.762843,3.055556,0.360574,6.80203,2.348485,7.403846,1.262525,2.631579,0.526316,4.379562,3.846154,0,3.793103,5.859375,4.390244,2.340426,4.769231,0.555556,4.166667,4.933333,0.229885,4.908257,0.769231,2.597403,6.163793,1.851852,10,3.31307,3.220339,9.304471,7.856115
856,Aristotle,9.672642,0.512943,5.274935,0.293876,8.260434,9.22015,9.863253,6.290996,9.705925,10.138706,9.378822,9.672642,0.512943,9.128865,8.941893,2.753488,8.612073,2.167208,0.427729,9.054726,9.795183,1.900614,9.433894,1.261649,0.367461,8.464001,2.152778,0.576678,6.903553,1.575758,3.75,1.723447,2.105263,0,4.452555,3.846154,0,3.793103,6.953125,0.97561,4.893617,6.461538,1.111111,5.5,5.333333,0.862069,4.862385,3.076923,5.064935,6.939655,0.37037,0,4.680851,0,9.056068,8.143885
857,Aristotle,9.11135,2.955495,5.051105,0.384215,8.011553,9.16151,9.898464,6.231042,9.66113,10.102597,9.204182,9.11135,2.955495,8.883408,8.652103,0.465116,8.688845,1.818182,0.427729,9.296375,9.739616,0.32992,9.780984,1.087709,0.377614,8.929997,2.013889,0.599657,7.639594,0.818182,2.788462,1.723447,1.052632,2.105263,4.379562,3.076923,0,3.448276,6.171875,0.97561,5.319149,6.615385,2.222222,5.666667,5.533333,0.977011,6.880734,3.076923,4.285714,7.758621,0.37037,0,4.772036,0,9.290277,8
858,Aristotle,9.184768,1.003432,5.066743,0.463523,8.045543,9.166379,9.901622,5.595071,9.667787,10.099407,9.133812,9.184768,1.003432,8.954398,8.77545,0.52093,8.804757,1.850649,0,9.303483,9.800148,0.366582,9.832892,1.098353,0,8.865982,2.152778,0.56547,8.172589,0.909091,1.682692,1.803607,1.052632,2.105263,4.014599,0.769231,0,3.448276,5.703125,0.569106,5.106383,7.230769,2.777778,5.5,5.666667,0.402299,7.844037,2.307692,4.025974,7.844828,0.740741,0,4.802432,0,9.311568,8.043165
859,Aristotle,8.886497,0.899829,4.728205,0.571873,7.567851,9.069136,9.923524,6.082791,9.575667,10.077075,8.965565,8.886497,0.899829,8.830466,8.619409,0.511628,8.648201,1.712662,0,9.438522,9.760983,0.365089,9.793595,1.030724,0,9.120882,2.152778,0.557615,8.401015,0.939394,2.644231,1.663327,0.526316,2.631579,3.50365,1.538462,0,2.413793,4.375,1.138211,3.829787,5.384615,3.888889,5.333333,5.333333,0.402299,8.990826,1.538462,3.246753,8.448276,1.481481,0,4.194529,0,9.46061,7.625899
860,Aristotle,9.176133,0.342476,4.858385,0.51809,7.779093,9.10853,9.924558,5.738798,9.617751,10.07606,9.086938,9.176133,0.342476,9.065094,8.904741,0.493023,8.940238,1.728896,0,9.445629,9.823109,0.342707,9.862267,1.013562,0,8.891488,2.291667,0.537645,8.680203,0.924242,3.413462,1.382766,4.210526,1.578947,3.430657,3.076923,0,2.241379,5.078125,1.382114,2.553191,6,2.777778,4.333333,5,0.229885,8.348624,1.538462,3.246753,8.663793,1.851852,0,4.224924,0,9.467708,7.841727
861,Aristotle,9.085912,0.983624,4.487168,0.543749,7.203547,8.994653,9.931772,6.086015,9.500898,10.068736,8.921175,9.085912,0.983624,9.030201,8.87056,0.493023,8.905615,1.631494,0,9.488273,9.823208,0.344031,9.86203,0.960156,0,8.966138,2.083333,0.589203,8.299492,0.893939,4.375,1.122244,4.736842,3.157895,3.50365,5.384615,3.333333,2.068966,5.625,1.544715,2.765957,5.538462,1.111111,2.666667,4.6,0.229885,8.807339,1.538462,2.987013,9.310345,2.222222,0,3.799392,0,9.517388,7.280576
862,Aristotle,9.191011,0.99489,4.064542,0.586612,6.522641,8.851597,9.930737,6.303603,9.349311,10.069752,8.693233,9.191011,0.99489,9.110817,8.980532,0.4,9.032064,1.566558,0,9.49538,9.857,0.27665,9.913562,0.913783,0,8.893504,1.805556,0.686215,7.639594,0.833333,3.653846,1.402806,5.789474,3.684211,4.233577,6.153846,3.333333,1.896552,5.46875,1.626016,3.829787,5.846154,0,3,4.866667,0.402299,8.944954,1.538462,4.285714,8.965517,1.481481,0,3.890578,0,9.510291,6.589928
863,Aristotle,8.980306,0.278754,4.064316,0.577938,6.529575,8.851992,9.933827,7.967174,9.351179,10.066634,8.717685,8.980306,0.278754,8.949585,8.776936,0.623256,8.789703,1.631494,0,9.459844,9.807089,0.438825,9.821357,0.968806,0,9.019819,1.805556,0.674213,7.385787,1.090909,3.75,1.482966,3.157895,2.631579,3.941606,3.846154,3.333333,2.413793,5,1.95122,4.893617,5.384615,0.555556,2.666667,5,0.517241,8.761468,0.769231,4.415584,9.051724,4.444444,0,3.738602,0,9.531583,6.604317
864,Aristotle,8.969968,4.902469,4.164375,0.551355,6.695305,8.887434,9.935882,6.538273,9.389588,10.064531,8.766405,8.969968,4.902469,8.954398,8.779908,0.604651,8.795725,1.61526,0,9.488273,9.805138,0.425497,9.822795,0.95865,0,9.042048,1.805556,0.674577,7.436548,1.090909,3.942308,1.503006,2.105263,1.578947,4.306569,1.538462,1.666667,3.103448,4.84375,1.95122,4.255319,6.153846,1.666667,4.5,5.4,0.402299,8.119266,1.538462,4.805195,8.275862,3.703704,0,3.738602,0,9.545777,6.776978
865,Aristotle,8.730703,1.09193,4.224524,0.509262,6.814689,8.909518,9.945081,7.00256,9.417212,10.05525,8.817962,8.730703,1.09193,8.808808,8.597117,0.632558,8.606051,1.566558,0,9.545131,9.759686,0.452492,9.769824,0.945113,0,9.246593,2.013889,0.594766,7.385787,1.166667,4.471154,1.302605,2.105263,0.526316,3.50365,0.769231,1.666667,3.62069,4.921875,1.544715,4.255319,7.692308,2.777778,4.666667,5.2,0.747126,7.981651,0.769231,3.506494,8.62069,3.703704,0,3.43465,0,9.609652,6.920863
866,Aristotle,8.709704,0.192213,4.317887,0.512503,6.939547,8.939561,9.934861,6.803497,9.444173,10.065619,8.809469,8.709704,0.192213,8.748646,8.524298,0.688372,8.523258,1.566558,0.029499,9.52381,9.743556,0.495803,9.742375,0.951612,0.026443,9.289387,2.013889,0.59061,7.538071,1.045455,4.471154,1.222445,2.631579,0.526316,3.649635,1.538462,1.666667,3.62069,5.234375,1.056911,3.191489,7.538462,2.777778,5.166667,5.266667,0.804598,7.798165,1.538462,2.987013,8.706897,1.111111,0,3.708207,0,9.53868,7.021583
867,Aristotle,8.820397,1.717344,4.392901,0.450193,7.049599,8.96383,9.930737,7.193346,9.467881,10.069752,8.929264,8.820397,1.717344,8.813621,8.583742,0.95814,8.539816,1.655844,0.162242,9.481166,9.739171,0.685016,9.689341,0.998433,0.144367,9.179604,2.361111,0.507371,7.13198,1.363636,3.894231,1.402806,3.157895,0,3.649635,2.307692,0,4.482759,5.9375,1.056911,3.829787,6,1.666667,4.333333,5.2,1.091954,7.522936,2.307692,2.857143,8.793103,1.851852,0,3.647416,0,9.510291,7.122302
868,Aristotle,9.018717,0.291137,4.71422,0.401554,7.570874,9.066098,9.932806,6.602606,9.576872,10.067649,9.113421,9.018717,0.291137,8.979666,8.766533,1.051163,8.70992,1.712662,0.280236,9.481166,9.762651,0.73763,9.6996,1.013598,0.24475,9.009839,2.708333,0.450444,7.233503,1.575758,3.846154,1.402806,3.684211,0,3.649635,1.538462,0,4.310345,6.015625,2.03252,2.978723,5.076923,1.666667,5.666667,4.866667,1.091954,7.385321,3.076923,3.116883,8.87931,2.592593,0,3.37386,0,9.524485,7.654676
869,Aristotle,9.110114,1.615621,4.675298,0.350972,7.51113,9.05426,9.933827,6.743783,9.564852,10.066634,9.208797,9.110114,1.615621,9.059078,8.848269,0.939535,8.810778,1.737013,0.368732,9.49538,9.767295,0.653517,9.725911,1.018997,0.319216,8.944262,3.055556,0.402643,6.598985,1.787879,3.317308,1.643287,2.631579,0,3.79562,1.538462,0,4.310345,5.3125,3.658537,4.893617,6.307692,1.111111,6.666667,4.533333,1.666667,7.66055,4.615385,2.857143,8.275862,2.222222,0,3.221884,0,9.531583,7.597122
870,Aristotle,9.194092,0.299518,4.631952,0.320214,7.469163,9.042214,9.94406,6.391322,9.556989,10.056265,9.247951,9.194092,0.299518,9.179401,9.005796,0.827907,8.988409,1.655844,0.294985,9.559346,9.810869,0.568322,9.791931,0.95865,0.252027,8.886497,2.986111,0.417449,6.649746,1.848485,3.365385,1.623246,2.631579,0,4.087591,0.769231,0,3.965517,5.390625,4.471545,6.595745,7.384615,2.222222,6,4.333333,1.609195,7.33945,3.076923,2.857143,8.405172,2.592593,0,3.191489,0,9.602555,7.582734
871,Aristotle,9.146518,0.317012,4.790661,0.291837,7.667789,9.088099,9.923524,6.541112,9.595669,10.077075,9.311121,9.146518,0.317012,9.032607,8.84381,0.865116,8.818305,1.777597,0.176991,9.4172,9.790984,0.603514,9.762743,1.045864,0.153673,8.896629,2.777778,0.441726,6.294416,1.787879,3.509615,1.823647,2.105263,1.052632,4.59854,0.769231,3.333333,5,6.171875,3.414634,6.382979,6.923077,1.666667,5,4.333333,1.264368,6.513761,3.076923,3.636364,8.103448,2.592593,0,3.738602,0.169492,9.46061,7.726619
872,Aristotle,9.301096,2.882008,5.126131,0.2687,8.164614,9.184292,9.910008,7.01892,9.690742,10.090851,9.436957,9.301096,2.882008,9.084346,8.928518,0.688372,8.932711,1.826299,0.058997,9.331912,9.828469,0.477482,9.833079,1.068396,0.050933,8.765827,2.013889,0.613515,6.573604,1.363636,4.326923,1.783567,1.052632,1.052632,5.109489,0.769231,3.333333,5.689655,7.109375,1.95122,6.808511,5.692308,1.666667,3.833333,4.8,0.517241,5.779817,0.769231,5.454545,8.060345,2.222222,0,4.133739,0.169492,9.368346,8.18705
873,Aristotle,9.076283,0.314256,5.050856,0.302459,7.989709,9.160512,9.891072,5.394757,9.656521,10.110138,9.284839,9.076283,0.314256,8.819637,8.601575,0.725581,8.595514,1.980519,0,9.225302,9.752757,0.518398,9.745878,1.193393,0,8.925763,1.736111,0.691348,6.751269,1.060606,4.855769,1.563126,1.578947,1.578947,4.890511,1.538462,3.333333,5.172414,6.953125,1.300813,5.531915,4.615385,0.555556,4.333333,5.066667,0.229885,6.238532,1.538462,6.363636,7.801724,1.481481,0,4.285714,0.169492,9.240596,7.956835
874,Aristotle,9.282103,1.034899,5.09394,0.318195,8.088709,9.174139,9.901622,4.109694,9.675981,10.099407,9.284873,9.282103,1.034899,9.032607,8.87056,0.976744,8.827337,1.875,0,9.289268,9.820601,0.681387,9.772752,1.103171,0,8.775757,1.527778,0.804965,6.827411,1.393939,4.807692,1.503006,0.526316,1.052632,5.328467,1.538462,0,3.448276,6.953125,1.300813,5.744681,5.230769,1.111111,4.666667,5.2,0.114943,5.963303,0.769231,6.883117,7.758621,1.851852,0,4.012158,0,9.311568,8.086331
875,Aristotle,9.092378,1.638925,4.7173,0.348878,7.530524,9.064808,9.916256,5.946089,9.567623,10.08447,9.133929,9.092378,1.638925,8.958007,8.772477,1.069767,8.712931,1.793831,0.029499,9.374556,9.792886,0.752498,9.726424,1.064205,0.025826,8.930098,1.944444,0.626983,6.700508,1.636364,4.375,1.503006,1.052632,1.052632,4.59854,1.538462,0,3.62069,6.171875,2.520325,3.617021,7.384615,1.111111,6.166667,4.666667,0.45977,6.284404,2.307692,5.064935,8.103448,2.592593,0,3.556231,0,9.41093,7.568345
876,Aristotle,9.14812,1.636316,4.652965,0.425043,7.436216,9.045376,9.919373,6.662464,9.548585,10.08128,9.04775,9.14812,1.636316,9.013356,8.852727,0.8,8.837874,1.680195,0.073746,9.395878,9.821787,0.55928,9.805305,0.990668,0.064167,8.895419,1.805556,0.679487,7.081218,1.469697,3.557692,1.563126,2.105263,2.105263,4.379562,0.769231,0,3.275862,5.078125,3.414634,3.404255,9.384615,1.666667,6.5,4.533333,0.632184,6.651376,2.307692,3.766234,8.663793,2.222222,0,3.738602,0,9.432221,7.482014
877,Aristotle,9.243469,1.677714,4.840143,0.495026,7.685723,9.100083,9.901622,7.298724,9.597868,10.099407,9.030246,9.243469,1.677714,8.997714,8.83638,0.437209,8.880024,1.785714,0.073746,9.289268,9.820688,0.306185,9.869198,1.054712,0.064279,8.809781,1.388889,0.882388,7.817259,0.833333,3.076923,1.543086,3.157895,2.105263,3.868613,0.769231,0,3.103448,4.53125,3.252033,5.106383,8.307692,1.111111,6.333333,4.6,0.574713,7.66055,3.846154,2.597403,8.706897,1.481481,0,4.285714,0,9.311568,7.683453
878,Aristotle,9.277887,1.686907,4.783883,0.552689,7.605074,9.083564,9.904767,8.368283,9.581963,10.096144,8.970801,9.277887,1.686907,9.04464,8.891366,0.455814,8.932711,1.769481,0.044248,9.331912,9.830532,0.317559,9.876255,1.039701,0.038367,8.804337,1.388889,0.886525,7.84264,0.666667,2.788462,1.563126,2.631579,3.157895,4.452555,0.769231,0,3.965517,5.9375,1.95122,6.382979,7.230769,2.777778,4.833333,5.4,0.344828,7.752294,2.307692,3.766234,8.534483,0.740741,0,4.49848,0,9.33286,7.611511
879,Aristotle,9.323494,1.705538,4.742225,0.478395,7.521609,9.070041,9.898464,7.46651,9.564701,10.102597,9.012272,9.323494,1.705538,9.045843,8.882449,0.781395,8.870992,1.907468,0,9.282161,9.819366,0.544315,9.806706,1.12063,0,8.7562,1.875,0.656073,7.893401,0.818182,3.221154,1.783567,1.578947,2.105263,4.233577,0.769231,0,4.482759,6.953125,0.813008,5.744681,5.538462,2.777778,3.833333,5.066667,0.402299,7.247706,1.538462,4.155844,8.060345,0.740741,0,4.802432,0,9.290277,7.510791
880,Aristotle,9.185639,2.330361,4.595016,0.462021,7.246244,9.022126,9.882562,5.966587,9.506621,10.118839,8.923139,9.185639,2.330361,8.85814,8.635756,0.697674,8.634653,2.102273,0,9.182658,9.748953,0.49629,9.747705,1.261251,0,8.845921,2.708333,0.44396,8.705584,1.015152,2.740385,1.603206,0.526316,1.578947,2.992701,0.769231,0,4.137931,6.953125,0.894309,4.680851,5.076923,2.777778,2.333333,5.066667,1.896552,6.972477,0,3.636364,7.887931,0.37037,0,5.106383,0,9.183818,7.194245
881,Aristotle,9.260698,1.04939,4.477167,0.491902,6.964258,8.978956,9.844745,6.902956,9.44333,10.157702,8.830045,9.260698,1.04939,8.722175,8.461881,0.64186,8.46756,2.410714,0.029499,8.926795,9.701575,0.463707,9.708083,1.468844,0.026524,8.733467,2.986111,0.396229,10,1.19697,1.971154,1.322645,1.052632,0.526316,2.116788,0,0,1.37931,5.078125,0.894309,2.765957,4,2.222222,1.666667,3.733333,2.413793,7.844037,1.538462,2.337662,7.974138,1.111111,0,5.896657,0,8.935415,6.820144
882,Aristotle,9.299333,0.39319,4.902219,0.484661,7.625457,9.111131,9.844745,6.860709,9.582324,10.157702,9.010174,9.299333,0.39319,8.753459,8.507951,0.502326,8.536806,2.353896,0.044248,8.933902,9.719533,0.361604,9.752497,1.429096,0.039643,8.709222,2.5,0.475572,9.873096,1.181818,1.730769,1.242485,1.052632,2.105263,2.481752,0.769231,0,1.034483,4.453125,1.138211,2.553191,4.153846,2.777778,2,4.066667,2.471264,8.027523,2.307692,1.948052,8.405172,1.111111,0,5.531915,0,8.935415,7.467626
883,Aristotle,9.385642,0.417387,5.284258,0.426356,8.304174,9.223874,9.872935,6.910078,9.71454,10.1287,9.275458,9.385642,0.417387,8.961617,8.759102,0.502326,8.791209,2.175325,0.058997,9.111585,9.774013,0.353205,9.809847,1.290007,0.05163,8.676106,2.013889,0.605121,8.324873,1.166667,2.115385,1.482966,1.578947,2.631579,3.649635,3.846154,0,1.206897,4.375,1.463415,3.191489,6.923077,2.222222,4,4.2,1.264368,8.211009,3.076923,1.688312,8.922414,1.481481,0,5.227964,0,9.119943,8.215827
884,Aristotle,9.247726,0.940688,4.888686,0.384975,7.774609,9.115094,9.905815,6.04805,9.615702,10.095129,9.190806,9.247726,0.940688,9.027794,8.849755,0.511628,8.881529,1.883117,0.029499,9.339019,9.802791,0.357108,9.837984,1.108538,0.025626,8.827473,1.527778,0.804534,7.13198,1.090909,2.692308,1.843687,1.052632,2.631579,4.59854,5.384615,0,2.413793,5.46875,1.544715,3.617021,8.769231,1.666667,5,4.733333,0.862069,7.93578,3.076923,2.077922,8.87931,0.740741,0,4.468085,0,9.339957,7.784173
885,Aristotle,9.2563,1.025386,4.910496,0.320369,7.806358,9.121398,9.904767,5.582705,9.621878,10.096144,9.261763,9.2563,1.025386,9.026591,8.84381,0.613953,8.858949,1.915584,0.044248,9.324805,9.797505,0.428587,9.814288,1.1278,0.038444,8.815224,1.805556,0.680305,6.446701,1.166667,3.413462,1.983968,2.105263,0.526316,4.890511,5.384615,0,4.310345,5.9375,2.276423,4.255319,8.307692,0.555556,5.166667,5.733333,0.804598,6.880734,2.307692,3.636364,7.844828,0.740741,0,4.650456,0.169492,9.33286,7.81295
886,Aristotle,8.963563,2.329547,4.670862,0.315552,7.464784,9.050921,9.919373,7.005639,9.554459,10.08128,9.160261,8.963563,2.329547,8.871375,8.663992,0.744186,8.655728,1.753247,0.029499,9.4172,9.766232,0.528589,9.756925,1.050284,0.026078,9.058329,1.944444,0.620652,6.091371,1.151515,4.759615,1.943888,2.631579,1.052632,5.328467,1.538462,3.333333,7.931034,8.046875,1.788618,3.829787,6.769231,1.666667,5,5.8,0.517241,6.009174,3.076923,5.454545,7.068966,1.111111,0,4.164134,0.169492,9.432221,7.510791
887,Aristotle,9.013021,1.008436,4.900851,0.349688,7.855936,9.121513,9.927648,5.58896,9.632933,10.072869,9.171288,9.013021,1.008436,8.951991,8.708575,0.95814,8.666265,1.996753,0.029499,9.466951,9.72808,0.67443,9.680822,1.185384,0.025843,9.024154,2.083333,0.584319,5.964467,1.590909,4.615385,1.683367,3.684211,1.578947,4.59854,0.769231,3.333333,7.586207,7.96875,1.382114,4.680851,5.846154,1.111111,5.166667,6.533333,0.632184,5.87156,2.307692,5.584416,7.456897,1.851852,0,4.042553,0.169492,9.488999,7.928058
888,Aristotle,8.941509,0.380064,4.5826,0.422686,7.386846,9.02662,9.94304,6.464941,9.539999,10.05728,9.02553,8.941509,0.380064,8.973649,8.739783,0.688372,8.741532,1.875,0,9.566453,9.739381,0.483372,9.741337,1.11042,0,9.09699,1.875,0.650905,6.675127,1.454545,3.846154,1.482966,3.157895,1.578947,4.379562,2.307692,3.333333,5.517241,7.34375,0.162602,4.680851,6.769231,1.666667,5.833333,5.8,0.574713,7.247706,3.076923,4.155844,8.491379,1.851852,0,3.981763,0,9.595458,7.496403
889,Aristotle,9.166403,2.245051,4.389096,0.550276,7.074936,8.964361,9.94304,7.135701,9.474207,10.05728,8.790673,9.166403,2.245051,9.155336,8.95081,0.8,8.937227,1.939935,0,9.573561,9.776607,0.550609,9.761767,1.126076,0,8.923092,2.083333,0.597636,7.182741,1.757576,2.740385,1.322645,5.789474,1.578947,4.087591,2.307692,0,2.068966,5.625,0.243902,4.468085,6.307692,1.666667,6.166667,6.066667,0.91954,8.073394,4.615385,2.857143,9.008621,1.481481,0,3.738602,0,9.595458,7.179856
890,Aristotle,9.185193,0.988977,4.084259,0.557926,6.581134,8.860335,9.942019,8.81467,9.363801,10.058368,8.651511,9.185193,0.988977,9.164962,9.017685,0.502326,9.053139,1.647727,0,9.566453,9.839301,0.345368,9.877994,0.955452,0,8.907113,2.013889,0.618896,7.588832,1.19697,2.884615,1.302605,9.473684,1.052632,5.328467,4.615385,0,1.724138,6.015625,0.162602,3.829787,6.461538,2.777778,5.5,6.066667,0.862069,7.66055,3.846154,2.597403,9.267241,1.481481,0,3.708207,0,9.588361,6.676259
891,Aristotle,9.074236,1.628267,3.928808,0.631382,6.335328,8.804671,9.94406,7.85814,9.305902,10.056265,8.551318,9.074236,1.628267,9.084346,8.903255,0.744186,8.898088,1.712662,0.029499,9.566453,9.800655,0.516196,9.794971,1.001918,0.025466,8.986149,2.013889,0.613515,7.360406,1.363636,2.548077,1.302605,9.473684,1.578947,5.40146,3.846154,0,1.551724,6.875,0.325203,3.829787,5.846154,2.777778,4.333333,6,1.091954,7.93578,3.076923,4.025974,9.008621,2.222222,0,3.25228,0,9.602555,6.431655
